date,language,method,GridSize,epsilon,dt,tol,t_iter,solver_iter,dt_out,print,boundary,pathname,elapsed_time(s),mem_allocated(Gb),SLURM_ID,note
05/04/2026 06:34:01,Python,NMG,128,0.015009369912862116,5.5e-06,1e-05,20,10000.0,20,False,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025_cython//NMG_Python_20_dt_5.50e-06_Nx_128_neumann_dtout_2075p,22.896257638931274,5.021458625793457,12478166_2,75p
05/04/2026 06:34:01,Python,NMG,128,0.015009369912862116,5.5e-06,1e-05,20,10000.0,20,False,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025_cython//NMG_Python_20_dt_5.50e-06_Nx_128_neumann_dtout_2025p,23.725698471069336,5.021075248718262,12478166_6,25p
05/04/2026 06:34:01,Python,NMG,128,0.015009369912862116,5.5e-06,1e-05,20,10000.0,20,False,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025_cython//NMG_Python_20_dt_5.50e-06_Nx_128_periodic_dtout_2025p,23.841391563415527,5.021589279174805,12478166_5,25p
05/04/2026 06:34:01,Python,NMG,128,0.015009369912862116,5.5e-06,1e-05,20,10000.0,20,False,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025_cython//NMG_Python_20_dt_5.50e-06_Nx_128_periodic_dtout_2075p,24.06156635284424,5.016030311584473,12478166_1,75p
05/04/2026 06:34:01,Python,NMG,128,0.015009369912862116,5.5e-06,1e-05,20,10000.0,20,False,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025_cython//NMG_Python_20_dt_5.50e-06_Nx_128_neumann_dtout_2050p,25.031255960464478,5.018711090087891,12478166_4,50p
05/04/2026 06:34:01,Python,NMG,128,0.015009369912862116,5.5e-06,1e-05,20,10000.0,20,False,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_06_2025_cython//NMG_Python_20_dt_5.50e-06_Nx_128_periodic_dtout_2050p,25.375842809677124,5.017372131347656,12478166_3,50p
